VehicleID,VIN,Make,Model,Segment,Year,Trim,Color,FuelType,PurchaseCost,MSRP,Status,DealershipID,DaysOnLot
200195,ZA0BCFJC47PRPLNDA,Contoso Motors,Terra,Truck,2025,Base,Grey,Diesel,34635.93,42488.11,Sold,1003,12
200196,1B4MTKZXK7N4BFH13,Fabrikam Auto,Cargo,Truck,2026,Base,Green,Diesel,48232.0,58862.38,Sold,1034,11
200197,Z731N8VVEAWU8L16M,Contoso Motors,Voltis,EV,2025,Sport,Silver,Electric,30044.33,38850.32,Sold,1029,46
200198,FH4GF35579SVKCD0T,Contoso Motors,Terra,Truck,2025,Limited,White,Diesel,51514.48,60919.11,Demo,1012,6
200199,ZHKCGTLYZFV38FL20,Fabrikam Auto,Atlas,SUV,2024,Premium,White,Petrol,25530.39,33070.78,In Transit,1005,23
200200,MZLSR2TDYCK46G1X1,Fabrikam Auto,Roamer,SUV,2023,Premium,Green,Petrol,30031.15,37893.98,In Stock,1032,61
200201,BWPW6VU9S2NH21KST,Northwind,Breeze,Hatch,2026,Limited,Grey,Petrol,21918.53,24691.42,In Stock,1033,13
200202,AH89Z1EFVV5E17B2H,Contoso Motors,Terra,Truck,2024,Premium,Red,Diesel,42938.4,54469.57,Demo,1023,3
200203,BG6MSSB9L0U44JUFY,Northwind,Summit,SUV,2023,Premium,White,Petrol,47389.85,57977.96,Reserved,1037,0
200204,6CJ9HP3M36A6RHTKE,Fabrikam Auto,Atlas,SUV,2025,Limited,Grey,Petrol,43717.16,53153.36,In Transit,1014,42
200205,0DH30SSGF4ABVFXBV,Fabrikam Auto,Pulse EV,EV,2024,Premium,Red,Electric,29807.0,35545.93,In Stock,1002,59
200206,7UP8Y5148HXSSHPEW,Fabrikam Auto,Pulse,Sedan,2025,Sport,Silver,Petrol,23921.63,29403.19,Sold,1001,45
200207,TFZ7WCNEAU7Z4WF6W,Fabrikam Auto,Pulse EV,EV,2023,Limited,Grey,Electric,42557.6,50718.42,Sold,1025,40
200208,DSEW462YUNBUH33NW,Fabrikam Auto,Cargo,Truck,2024,Limited,Green,Diesel,27982.8,35253.02,Sold,1032,15
200209,J27CWUJA1AUUNG3PD,Northwind,Breeze,Hatch,2026,Touring,White,Petrol,16470.79,20971.61,In Stock,1032,80
200210,JUVX9PGVVFVS9W2PE,Contoso Motors,Terra,Truck,2023,Limited,Silver,Diesel,52370.5,62989.36,Sold,1002,72
200211,28DT23XZBNX34SWCJ,Fabrikam Auto,Pulse,Sedan,2025,Sport,Blue,Petrol,23499.87,28140.17,In Stock,1009,32
200212,BN9XU0W84YRGY3KBW,Contoso Motors,Voltis X,EV,2025,Base,Red,Electric,29243.7,35434.47,In Stock,1039,24
200213,ZMY9CKPZPGA07V0VW,Contoso Motors,Ridge,SUV,2024,Limited,White,Petrol,27299.09,33797.1,Reserved,1038,7
200214,XG7VJPDCK83853VZ8,Contoso Motors,Voltis X,EV,2024,Premium,White,Electric,52384.75,65588.36,Demo,1022,36
200215,M2Z65SJN3H03PMU0J,Contoso Motors,Nova,Sedan,2023,Sport,Green,Petrol,26622.64,33604.71,In Transit,1021,44
200216,Z4C7SM6J8Z7TG15GG,Contoso Motors,Voltis,EV,2022,Base,Blue,Electric,34653.93,44899.62,In Stock,1018,14
200217,FD7ZYX2UBSXT965T9,Contoso Motors,Ridge,SUV,2024,Limited,Silver,Petrol,30319.92,37484.4,Demo,1021,41
200218,1EUP8BM52SDULAZND,Contoso Motors,Voltis,EV,2024,Touring,White,Electric,49657.68,59871.43,Sold,1041,18
200219,JVHSXNTG0N5KFEWHD,Northwind,Summit,SUV,2024,Limited,Green,Petrol,52964.09,60589.12,Sold,1017,37
200220,RNE8E3FT95U02KVVP,Northwind,Summit,SUV,2024,Sport,Red,Petrol,47222.39,59902.73,Reserved,1034,32
200221,3SXRMMV7JAE58GWYF,Fabrikam Auto,Pulse EV,EV,2024,Base,White,Electric,54255.18,65166.52,In Stock,1045,44
200222,ZT16NKXEF3MXV5CFH,Fabrikam Auto,Atlas,SUV,2022,Premium,Silver,Petrol,24381.18,30450.59,In Transit,1045,85
200223,JYJR5MW8PGA1Y80CF,Contoso Motors,Voltis X,EV,2022,Premium,Grey,Electric,42739.44,50849.98,In Stock,1031,72
200224,7SB2U9DXC7NH1REUF,Fabrikam Auto,Pulse,Sedan,2024,Base,Black,Petrol,20325.06,23124.05,In Transit,1030,25
200225,75S57VE8UWS15RYU6,Contoso Motors,Aster,Sedan,2025,Premium,Green,Petrol,17968.23,21788.97,In Stock,1017,57
200226,3RNJLA34MSA78SARK,Contoso Motors,Nova,Sedan,2024,Limited,White,Petrol,18966.91,23342.62,In Stock,1014,74
200227,NPVPF1NNJPH273ZK1,Northwind,Cruze,Sedan,2025,Base,Red,Petrol,38916.18,45843.21,In Stock,1036,43
200228,5GKYXJXGABUGDJ00H,Fabrikam Auto,Atlas,SUV,2026,Touring,White,Petrol,48226.05,59711.86,In Stock,1011,48
200229,HP2TNZBC1EJNUF6JN,Contoso Motors,Luma,Hatch,2025,Base,Blue,Petrol,14160.95,16818.66,Reserved,1014,56
200230,0N9J9G1DYGN87F11V,Contoso Motors,Aster,Sedan,2023,Base,Green,Petrol,20926.84,26778.96,In Stock,1021,45
200231,YG65HDXLFKD3AB2SW,Northwind,Breeze,Hatch,2026,Premium,Blue,Petrol,23659.94,30412.65,Sold,1018,51
200232,FDX79XBY03EH9313R,Contoso Motors,Voltis X,EV,2022,Base,White,Electric,37038.61,46504.71,Demo,1025,81
200233,N0JB0VUTVULS5W5FU,Contoso Motors,Ridge,SUV,2023,Base,Grey,Petrol,25920.7,32418.41,Demo,1027,12
200234,JNAYNGA52H0YUNUTV,Contoso Motors,Nova,Sedan,2024,Premium,Green,Petrol,35370.85,44348.55,In Stock,1003,41
200235,PLDYB7FBDGBYNTXWB,Fabrikam Auto,Cargo,Truck,2025,Premium,Silver,Diesel,55591.64,68629.68,In Stock,1037,35
200236,C7GT6C3CV7PN04JBC,Contoso Motors,Ridge,SUV,2025,Limited,Grey,Petrol,54131.37,61593.49,Demo,1032,41
200237,8D0UGUJXF1PDYMSY6,Fabrikam Auto,Atlas,SUV,2024,Base,White,Petrol,45949.02,58204.6,In Stock,1027,71
200238,PMF9RML9LN2R0XVH2,Fabrikam Auto,Pulse EV,EV,2022,Sport,Red,Electric,50372.36,56737.21,In Stock,1017,26
200239,RP09WU9KKH5A4ZKVV,Fabrikam Auto,Atlas,SUV,2026,Premium,Blue,Petrol,43850.83,55082.24,In Stock,1031,21
200240,BMENWH3DP7103F4ZW,Fabrikam Auto,Cargo,Truck,2026,Sport,Black,Diesel,45837.94,54568.9,In Stock,1021,0
200241,K1WCB2M3P55HYWA2N,Contoso Motors,Aster X,SUV,2022,Limited,Grey,Petrol,27073.83,31206.31,In Stock,1045,28
200242,LVL0FZ991VCR2EMS1,Fabrikam Auto,Atlas,SUV,2023,Limited,Black,Petrol,40623.47,49603.99,In Stock,1004,105
200243,CT2EEVTYGX1JC2L7C,Fabrikam Auto,Cargo,Truck,2025,Touring,Silver,Diesel,46154.67,51883.75,Sold,1019,69
200244,MLWAL9X9REB3GN25D,Fabrikam Auto,Roamer,SUV,2026,Touring,Silver,Petrol,38566.43,46250.24,In Stock,1036,25
200245,754AZDRAGUGUJS1E0,Fabrikam Auto,Pulse,Sedan,2024,Sport,Red,Petrol,25407.83,28742.8,In Transit,1028,16
200246,6UJBGZJS8CYY7MDK6,Fabrikam Auto,Pulse,Sedan,2026,Touring,Red,Petrol,18888.34,22548.58,In Transit,1014,88
200247,T06SWCG8V0B7LT1AZ,Fabrikam Auto,Roamer,SUV,2026,Sport,Blue,Petrol,28256.31,34523.53,In Stock,1010,28
200248,99KCJN9988HMNE1UZ,Fabrikam Auto,Atlas,SUV,2024,Premium,White,Petrol,52454.28,61197.01,In Stock,1046,61
200249,VRLWREYWZGEZ67R62,Contoso Motors,Ridge,SUV,2025,Touring,White,Petrol,37373.72,44786.14,Sold,1005,29
200250,V8DL6026PPR767K2D,Northwind,Cruze,Sedan,2026,Premium,Black,Petrol,35938.29,40296.36,In Stock,1041,45
200251,9XWXWHAC2E4SYGNSF,Fabrikam Auto,Pulse EV,EV,2023,Base,Green,Electric,50081.58,62013.61,In Stock,1036,64
200252,2AJP192C795TLSJPB,Northwind,Cruze,Sedan,2024,Base,Blue,Petrol,26888.13,34203.37,In Stock,1006,24
200253,X1WU52UR4B9UP1VUX,Fabrikam Auto,Roamer,SUV,2022,Premium,Blue,Petrol,23655.03,30353.16,Sold,1021,0
200254,R62KFK7Z6SYCTFW6V,Northwind,Breeze,Hatch,2022,Sport,Silver,Petrol,21350.3,27614.71,Demo,1015,16
200255,RFW0GSJZ630EDRMUN,Contoso Motors,Terra,Truck,2026,Touring,Silver,Diesel,52612.41,64839.35,Demo,1037,61
200256,N27VYE5F0PL2RXDEG,Contoso Motors,Luma,Hatch,2025,Touring,Red,Petrol,18824.11,24376.49,In Stock,1012,10
200257,TT3XTHYRRWA6KX4GG,Contoso Motors,Voltis,EV,2023,Base,Blue,Electric,34173.58,39818.17,Sold,1007,51
200258,EBWWLCD9FKY0VV81M,Contoso Motors,Aster,Sedan,2024,Premium,Black,Petrol,29815.98,37642.85,Sold,1017,42
200259,KNNCRVKEZKUUZXD1X,Contoso Motors,Aster,Sedan,2026,Base,Green,Petrol,26881.52,30789.36,Demo,1022,30
200260,Z79KXLU9MEVUXTFX0,Contoso Motors,Aster X,SUV,2025,Touring,Grey,Petrol,39490.17,44671.64,In Stock,1040,92
200261,AXD439PMVYAGK3LTL,Contoso Motors,Ridge,SUV,2026,Base,Black,Petrol,47642.86,57624.33,In Stock,1032,29
200262,LPV84G47SSBEFS56S,Fabrikam Auto,Pulse,Sedan,2025,Base,Grey,Petrol,21117.74,26988.67,In Stock,1022,18
200263,UVZVAWL73CE4MNUFW,Contoso Motors,Terra,Truck,2026,Base,Green,Diesel,44694.34,56097.27,In Stock,1002,64
200264,510LBPTHR8HKD227R,Fabrikam Auto,Pulse EV,EV,2025,Limited,Black,Electric,30549.52,37827.04,Reserved,1025,40
200265,FMS5LL2D9U9GBN5DL,Contoso Motors,Aster,Sedan,2025,Touring,Red,Petrol,20878.89,24086.1,In Stock,1008,51
200266,CSBUYLWL6LGKLRDEK,Fabrikam Auto,Pulse,Sedan,2026,Limited,Green,Petrol,26040.2,33454.27,Sold,1040,76
200267,TGMLE0KJCXMRESZDB,Contoso Motors,Aster,Sedan,2025,Limited,Red,Petrol,20117.04,24752.51,Demo,1045,33
200268,06XZRMLG23C72VD30,Contoso Motors,Terra,Truck,2026,Touring,White,Diesel,47969.38,55039.05,In Transit,1004,31
200269,Z0SHH5X7N0Y36RASM,Northwind,Breeze,Hatch,2026,Touring,Silver,Petrol,14447.02,18104.3,Demo,1016,15
200270,2WED33LY3UPPXV9NM,Fabrikam Auto,Roamer,SUV,2024,Sport,Silver,Petrol,54304.16,70397.79,Sold,1027,40
200271,2UHYC7VTWSV4F8CD3,Contoso Motors,Terra,Truck,2022,Touring,Red,Diesel,53838.95,62332.34,Demo,1005,10
200272,YCHEW131YRKXRG5K3,Northwind,Eon,EV,2023,Premium,Blue,Electric,50329.77,65320.58,In Transit,1002,16
200273,9MCA9PEKNVB04M55H,Fabrikam Auto,Atlas,SUV,2024,Touring,Grey,Petrol,37810.17,47984.31,Sold,1028,30
200274,NNUYSGN74F9ZECA0T,Contoso Motors,Terra,Truck,2025,Premium,Grey,Diesel,39820.13,51087.82,In Transit,1018,34
200275,E356Z7XRP4NHRAT10,Fabrikam Auto,Roamer,SUV,2025,Sport,Black,Petrol,33157.9,42158.96,Demo,1011,29
200276,WBBSNW8C1U51KUUXJ,Contoso Motors,Voltis,EV,2022,Touring,Red,Electric,47973.69,55173.76,In Stock,1020,49
200277,WX6UAR6VLM9KFZWL2,Northwind,Breeze,Hatch,2024,Limited,Green,Petrol,21086.03,26250.99,In Stock,1025,27
200278,SFB93XKCT5KEK5ADF,Fabrikam Auto,Atlas,SUV,2024,Base,Grey,Petrol,46503.36,59647.51,In Transit,1017,37
200279,R3J0T35MCE7FT92HR,Fabrikam Auto,Cargo,Truck,2025,Sport,Grey,Diesel,34257.98,43963.1,Sold,1027,38
200280,1MY1DFPK11UN0SE5A,Fabrikam Auto,Pulse EV,EV,2026,Sport,Red,Electric,43890.64,52162.8,In Transit,1030,17
200281,LU8DUM4XYJJ3JWSZH,Fabrikam Auto,Roamer,SUV,2022,Touring,Grey,Petrol,35423.36,39847.44,In Stock,1038,31
200282,Z9LAACPUZM0JBXBW6,Northwind,Cruze,Sedan,2026,Limited,Silver,Petrol,36574.4,41081.87,Sold,1007,60
200283,E8CWN2Y3GDGKYCR92,Fabrikam Auto,Pulse EV,EV,2025,Limited,Grey,Electric,43468.12,53653.4,In Stock,1014,0
200284,2KCN9J3FC9GNYDURX,Northwind,Summit,SUV,2023,Premium,White,Petrol,29024.33,36322.33,In Stock,1041,55
200285,JBC12ATYABNFLNA02,Northwind,Breeze,Hatch,2026,Touring,Grey,Petrol,21401.05,26254.38,Demo,1041,55
200286,422UA83SV7MZPX8CU,Northwind,Eon,EV,2024,Touring,Blue,Electric,40338.48,47123.4,Demo,1046,98
200287,S2YFBNGZ6XMCX1EG0,Fabrikam Auto,Atlas,SUV,2023,Base,Green,Petrol,48869.05,60002.21,In Transit,1033,29
200288,CULU4R9BB2BD3ZSZ5,Northwind,Cruze,Sedan,2023,Touring,Blue,Petrol,40462.04,45500.6,Reserved,1023,42
200289,7BEYS7B0EFBL3SFW3,Contoso Motors,Luma,Hatch,2025,Limited,White,Petrol,22741.84,27934.85,In Stock,1026,77
200290,WXCGM41PDZVL8HBFC,Fabrikam Auto,Pulse,Sedan,2025,Base,Blue,Petrol,19232.42,22351.02,Sold,1012,35
200291,PZVR7BD4X2ATAFCY6,Fabrikam Auto,Atlas,SUV,2026,Sport,Green,Petrol,41301.35,51785.57,In Stock,1001,64
200292,EEJRHFZW0XC4KPVG9,Contoso Motors,Terra,Truck,2022,Touring,Grey,Diesel,46221.69,59317.61,In Stock,1019,36
200293,59TSXGBDE47TF7BNG,Northwind,Breeze,Hatch,2024,Limited,Silver,Petrol,19053.0,22011.88,Sold,1035,104
200294,32B17F2TD60WLGZL2,Fabrikam Auto,Atlas,SUV,2026,Premium,Red,Petrol,23223.5,29493.78,In Stock,1020,24
200295,HPG6CWBRHXFNSGMJM,Contoso Motors,Voltis X,EV,2026,Sport,Black,Electric,44658.75,54138.92,In Stock,1043,62
200296,KDSP2HKF386WVHPU5,Contoso Motors,Aster,Sedan,2026,Limited,Black,Petrol,29534.0,37755.54,In Stock,1041,27
200297,4K11JLW6WEVA9BS2B,Fabrikam Auto,Pulse EV,EV,2022,Limited,Blue,Electric,40986.05,52761.21,Reserved,1045,0
200298,34RHVA18EKYCSL051,Northwind,Eon,EV,2025,Touring,Green,Electric,45743.05,53779.51,Sold,1045,2
200299,25P3NSX5C6LBRJ8U3,Northwind,Breeze,Hatch,2025,Touring,Blue,Petrol,23866.81,26739.87,In Stock,1030,45
200300,1B8Z6DNXNFVC0G9HD,Fabrikam Auto,Pulse,Sedan,2023,Limited,Silver,Petrol,25727.69,30927.84,In Stock,1018,26
200301,8G1HMJZKCMTUE0ZUK,Fabrikam Auto,Roamer,SUV,2025,Limited,Green,Petrol,51130.54,60986.62,In Transit,1015,86
200302,ZZ96G6CNF8CFDEEG8,Fabrikam Auto,Cargo,Truck,2026,Premium,Green,Diesel,46034.5,55719.59,Sold,1009,15
200303,8UEMRYKC5H8YPMYLW,Northwind,Breeze,Hatch,2025,Premium,Blue,Petrol,14483.86,18574.7,In Transit,1038,49
200304,V6L3HNK4EK8XFUGF0,Contoso Motors,Nova,Sedan,2023,Touring,Silver,Petrol,26127.74,33543.43,Sold,1031,89
200305,D9VRNG0Y9ER9UEA72,Northwind,Cruze,Sedan,2023,Sport,White,Petrol,25819.23,32876.44,Sold,1036,18
200306,A19L0SK89VEV6RZ16,Fabrikam Auto,Roamer,SUV,2025,Premium,White,Petrol,47786.88,60595.49,Sold,1028,14
200307,LP4RDBYWH7KAURZCT,Fabrikam Auto,Pulse EV,EV,2023,Limited,Black,Electric,54263.08,60894.88,Reserved,1036,76
200308,WTBZP0RNAMLRVH61P,Contoso Motors,Ridge,SUV,2025,Touring,Silver,Petrol,23068.73,29000.7,In Stock,1020,119
200309,39P6EWCGS59C81CP7,Fabrikam Auto,Roamer,SUV,2024,Premium,White,Petrol,21820.1,25954.08,Reserved,1027,69
200310,SV7G4KT4KWT1H3FKY,Fabrikam Auto,Roamer,SUV,2024,Sport,Red,Petrol,28746.88,37309.04,In Stock,1001,12
200311,YKF6YA2T9WMSRJZ94,Contoso Motors,Nova,Sedan,2026,Base,Grey,Petrol,21725.82,28155.39,Demo,1003,31
200312,V4FBL5EFJP7MKU7T2,Contoso Motors,Voltis X,EV,2024,Limited,Grey,Electric,32199.15,36198.39,Sold,1015,39
200313,1U54ZKZZDW4AUNTM7,Contoso Motors,Luma,Hatch,2026,Base,Red,Petrol,17641.82,20949.04,Demo,1035,71
200314,T43VZ84003P7DEAMZ,Northwind,Breeze,Hatch,2024,Sport,White,Petrol,25108.75,29882.09,Demo,1045,51
200315,U9FL1DEZZLG9R2DAS,Fabrikam Auto,Pulse EV,EV,2026,Touring,Red,Electric,41811.04,50834.13,In Transit,1045,36
200316,D3TBDJCZ127G6GMC4,Contoso Motors,Terra,Truck,2024,Base,White,Diesel,31972.91,36141.43,Sold,1046,72
200317,M52XTC42U08F1A077,Contoso Motors,Voltis,EV,2026,Limited,Silver,Electric,43835.59,50399.69,Demo,1024,50
200318,WR8FMNHHD9EDE20VB,Contoso Motors,Nova,Sedan,2026,Premium,Grey,Petrol,34762.73,40814.51,Sold,1022,33
200319,NS1Z4HP9R5637NAZZ,Fabrikam Auto,Atlas,SUV,2024,Touring,Black,Petrol,34560.52,38953.26,Sold,1017,83
200320,YCEPWD79C9MW9E40K,Contoso Motors,Terra,Truck,2025,Touring,Red,Diesel,26521.76,33265.04,In Stock,1039,81
200321,138MZ89TESETH8A14,Fabrikam Auto,Cargo,Truck,2024,Limited,Silver,Diesel,55722.75,71878.31,Demo,1017,19
200322,NZFXDC123GYTJM5V8,Fabrikam Auto,Roamer,SUV,2025,Base,White,Petrol,31520.28,38090.85,In Stock,1011,42
200323,NLNSBV5L0TE0TDZYZ,Fabrikam Auto,Pulse,Sedan,2024,Touring,Black,Petrol,29010.46,35062.58,Demo,1017,40
200324,5TNT9XM9LAB4M1A6M,Northwind,Eon,EV,2026,Touring,Red,Electric,44703.52,57760.9,In Stock,1009,49
200325,9PBJHLCZ5DFUBYPTP,Contoso Motors,Aster X,SUV,2025,Touring,Silver,Petrol,31388.67,36513.46,In Stock,1038,60
200326,ALVLDTZGT3ZFK8GX9,Fabrikam Auto,Pulse,Sedan,2026,Touring,Red,Petrol,16626.95,21232.09,In Stock,1010,20
200327,KB9PH1D4DMC3SG3YK,Contoso Motors,Aster X,SUV,2024,Limited,White,Petrol,47985.54,56151.56,Demo,1030,65
200328,UGPXR2FA05WH81S7U,Contoso Motors,Voltis,EV,2022,Touring,Grey,Electric,49673.17,63092.18,In Stock,1001,54
200329,XUNEEZKRL4CGP4YJW,Contoso Motors,Terra,Truck,2026,Limited,Grey,Diesel,53803.05,68095.99,Demo,1001,22
200330,EA3LT9P6GJA3KVYB0,Fabrikam Auto,Roamer,SUV,2023,Sport,Black,Petrol,34967.41,41725.88,In Stock,1038,47
200331,6LKC86Z6P44HVTDYW,Fabrikam Auto,Pulse,Sedan,2025,Base,Green,Petrol,30704.57,38245.49,Demo,1045,0
200332,HE3LWN1HPEF9RJWTN,Contoso Motors,Voltis,EV,2025,Touring,Black,Electric,51386.15,64092.69,In Stock,1002,47
200333,PZ867M04A8W4Y8Z3H,Contoso Motors,Aster X,SUV,2024,Premium,Red,Petrol,29222.21,34206.96,In Stock,1008,30
200334,8M3E55N7N9JC4HG67,Contoso Motors,Terra,Truck,2025,Premium,Grey,Diesel,54509.63,66437.24,Demo,1030,24
200335,B548SP405440TMW31,Fabrikam Auto,Atlas,SUV,2024,Touring,Green,Petrol,42848.41,48938.27,Sold,1017,38
200336,BYX3EPXLCFU8424Z3,Northwind,Eon,EV,2025,Base,Green,Electric,46625.63,56637.56,In Stock,1028,69
200337,5EFWLKCNNN4VAAVXH,Contoso Motors,Voltis X,EV,2024,Touring,Blue,Electric,44393.86,50679.66,In Transit,1023,13
200338,J5BXWE8FVAU274THG,Northwind,Breeze,Hatch,2026,Touring,White,Petrol,22082.56,25811.83,In Stock,1015,33
200339,TE5W9KZPPEKJX6NZS,Contoso Motors,Voltis,EV,2026,Premium,Grey,Electric,48982.77,60093.41,In Stock,1017,62
200340,59PHNPWCVB7SMXZ30,Contoso Motors,Aster,Sedan,2023,Touring,White,Petrol,25119.63,29356.58,Demo,1027,20
200341,TN9ZE6BFFTMSC0RJL,Fabrikam Auto,Pulse,Sedan,2026,Base,Silver,Petrol,40131.26,47998.16,In Stock,1006,40
200342,9KMR6J47URF1T8V7Y,Contoso Motors,Luma,Hatch,2025,Touring,Green,Petrol,21856.75,24496.73,In Stock,1023,91
200343,EHBJ0R97BM0TT45ED,Northwind,Eon,EV,2024,Base,White,Electric,35780.01,40908.29,Sold,1004,26
200344,FTK6WW9UVPC2Z6AZZ,Fabrikam Auto,Atlas,SUV,2025,Sport,Green,Petrol,23180.5,27464.47,Sold,1039,34
200345,7DLAS0SXJYLBXR896,Contoso Motors,Terra,Truck,2025,Premium,Red,Diesel,32469.12,38520.3,In Stock,1044,34
200346,53K31VWDJH2PAGNPY,Fabrikam Auto,Cargo,Truck,2024,Sport,White,Diesel,50243.95,59629.98,Sold,1038,50
200347,TR3LZEY4TT6SVP13X,Northwind,Cruze,Sedan,2024,Base,Silver,Petrol,33300.47,40939.44,Reserved,1034,45
200348,BMSHZFTXUKR6SEE64,Fabrikam Auto,Roamer,SUV,2025,Touring,Black,Petrol,24399.2,27515.98,In Stock,1013,33
200349,BCBDRDYVJJCTDYFGN,Contoso Motors,Terra,Truck,2025,Premium,Red,Diesel,34512.23,43843.87,In Stock,1046,46
200350,KWSZXJ85GG1W5DUAD,Contoso Motors,Aster X,SUV,2025,Touring,Grey,Petrol,32431.96,41613.18,In Transit,1024,44
200351,Z58WTX9MZZPKEADA9,Northwind,Cruze,Sedan,2022,Touring,Blue,Petrol,26083.4,32792.46,In Stock,1028,30
200352,YYRX3GKSSAFF08S5W,Northwind,Breeze,Hatch,2025,Sport,Blue,Petrol,13925.51,16555.54,In Stock,1041,33
200353,4NMD4RPTW19BPT076,Contoso Motors,Ridge,SUV,2022,Premium,Red,Petrol,31220.52,39311.8,In Stock,1007,66
200354,CAWVJY6DXYRRF0SRT,Northwind,Eon,EV,2026,Sport,Grey,Electric,28073.51,35982.97,Sold,1033,8
200355,4YEK084Z1334XK1ZE,Contoso Motors,Voltis X,EV,2024,Limited,Green,Electric,31966.39,40977.78,In Stock,1029,39
200356,T38THV9MJZF5T3MDH,Fabrikam Auto,Pulse EV,EV,2025,Sport,Red,Electric,29109.22,37620.82,In Stock,1009,0
200357,JMMB5JEZUZ07RS4DD,Fabrikam Auto,Cargo,Truck,2025,Sport,Blue,Diesel,47631.77,58159.96,In Stock,1022,25
200358,TFDGM102T5FN4EG82,Contoso Motors,Aster X,SUV,2025,Limited,Black,Petrol,47227.36,57810.71,Demo,1011,27
200359,3MTCN1MYF1PH3PPS5,Fabrikam Auto,Pulse,Sedan,2026,Sport,Green,Petrol,20061.58,24790.24,In Stock,1001,36
200360,EA38CL9FC2YY6BX0Y,Fabrikam Auto,Atlas,SUV,2026,Base,Blue,Petrol,44813.26,50692.61,Sold,1005,53
200361,6050LM46XEPY6XXRM,Contoso Motors,Voltis,EV,2022,Touring,Blue,Electric,39929.02,46890.45,In Stock,1034,92
200362,CUN06UUHTLMXA6UJ4,Contoso Motors,Terra,Truck,2024,Sport,Silver,Diesel,53282.4,64084.86,In Stock,1010,42
200363,DBNXMBYEK1R939V6X,Fabrikam Auto,Atlas,SUV,2025,Touring,Red,Petrol,49937.94,60257.12,In Stock,1045,53
200364,K20Z0UJLW4MD04CC6,Contoso Motors,Ridge,SUV,2026,Premium,Silver,Petrol,28059.16,36231.6,Sold,1026,51
200365,CZPV25WY9Z81PFTSS,Contoso Motors,Nova,Sedan,2025,Sport,Blue,Petrol,39523.42,45519.01,Sold,1038,52
200366,ZSBFV7D5DNKUDLNKA,Fabrikam Auto,Cargo,Truck,2023,Limited,Black,Diesel,41796.12,52215.88,Sold,1030,42
200367,WB66H4TEM5PVV62S0,Fabrikam Auto,Pulse EV,EV,2023,Sport,Green,Electric,44448.18,55955.5,Sold,1022,53
200368,Y2ZE1CXXN6MBZRKCF,Contoso Motors,Luma,Hatch,2025,Sport,Red,Petrol,23132.08,26099.7,In Stock,1042,55
200369,30VEVGXWBVGS6D7FA,Northwind,Breeze,Hatch,2025,Limited,Grey,Petrol,14165.85,16958.88,Sold,1029,22
200370,06R3XPB5ARP5LJDDF,Contoso Motors,Ridge,SUV,2024,Sport,Green,Petrol,51760.62,67225.96,Sold,1032,50
200371,2F8ZB8F0KDE6J86BH,Fabrikam Auto,Pulse EV,EV,2025,Sport,Silver,Electric,30103.42,33892.57,Demo,1035,0
200372,T1NDCSPSPH6J8ZJV2,Fabrikam Auto,Cargo,Truck,2024,Limited,White,Diesel,44829.78,53102.85,Demo,1004,67
200373,R4T2EUFJ88VB38XYF,Northwind,Summit,SUV,2026,Limited,Blue,Petrol,53559.41,60251.84,In Transit,1011,53
200374,W4NMXWTB1VKPEEVKR,Contoso Motors,Aster,Sedan,2025,Touring,Silver,Petrol,34365.56,41974.04,Sold,1021,20
200375,LZMJ1RJ9MSWAZYAS6,Fabrikam Auto,Cargo,Truck,2024,Limited,Green,Diesel,37486.15,48017.4,Demo,1007,77
200376,602U2YCB4ZZM34MF2,Northwind,Cruze,Sedan,2026,Touring,Red,Petrol,29866.47,34549.62,In Stock,1008,28
200377,NGA12Z0G3X3H98BT0,Contoso Motors,Aster,Sedan,2026,Base,Blue,Petrol,21174.27,23986.39,In Stock,1004,39
200378,9YDKTFG1ZWFW1E756,Contoso Motors,Ridge,SUV,2026,Base,White,Petrol,23162.63,28972.16,In Transit,1029,67
200379,Z9ZUJVR7Y8B7R9KZS,Fabrikam Auto,Atlas,SUV,2023,Sport,Green,Petrol,50328.97,61252.22,Demo,1023,65
200380,B0B7ULNM639HZ87GL,Fabrikam Auto,Atlas,SUV,2025,Limited,Green,Petrol,23611.66,27984.34,In Stock,1010,0
200381,S3WXMJDHMBM382X2X,Contoso Motors,Aster X,SUV,2022,Base,Black,Petrol,35949.41,45975.42,In Transit,1022,72
200382,7N6Z2C3BXRDBB5PXP,Northwind,Breeze,Hatch,2025,Base,Black,Petrol,16789.05,19786.79,In Stock,1025,62
200383,SRXDYZAUWDA0W46ET,Contoso Motors,Aster,Sedan,2023,Touring,Blue,Petrol,24520.21,31874.26,Demo,1036,27
200384,0RJ3BLR81L62ELMNA,Fabrikam Auto,Atlas,SUV,2025,Touring,Blue,Petrol,24173.35,29443.37,In Stock,1010,77
200385,T45PGG62MZZ9WLW8X,Contoso Motors,Luma,Hatch,2025,Base,White,Petrol,16358.22,20171.62,In Stock,1022,2
200386,D57T7YZSHS233NP4A,Fabrikam Auto,Roamer,SUV,2026,Premium,White,Petrol,24962.52,30266.9,In Stock,1025,61
200387,ADKGW2BAGF60MVFA4,Northwind,Breeze,Hatch,2025,Base,Silver,Petrol,14970.08,17252.05,Sold,1039,47
200388,ZN2D7LH3Y89965CE7,Fabrikam Auto,Pulse,Sedan,2026,Base,Green,Petrol,22900.08,28974.85,In Stock,1029,54
